Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: sag:None | C: 0.002282662	0.51437	0	1	LogisticRegression	RDKit
solver_penalty: newton-cg:l2 | C: 1.447608	0.51998	1	1	LogisticRegression	RDKit
solver_penalty: sag:l2 | C: 0.001714537	0.48303	2	1	LogisticRegression	RDKit
solver_penalty: saga:None | C: 6.904163	0.51024	3	1	LogisticRegression	RDKit
solver_penalty: saga:elasticnet | C: 0.003394793 | l1_ratio: 0.7977808	0.502	4	1	LogisticRegression	RDKit
solver_penalty: lbfgs:None | C: 0.1834813	0.51924	5	1	LogisticRegression	RDKit
solver_penalty: newton-cholesky:None | C: 6.509337	0.51632	6	1	LogisticRegression	RDKit
solver_penalty: lbfgs:l2 | C: 0.3142108	0.51677	7	1	LogisticRegression	RDKit
solver_penalty: saga:None | C: 0.2848899	0.50719	8	1	LogisticRegression	RDKit
solver_penalty: liblinear:l1 | C: 0.7333804	0.51924	9	1	LogisticRegression	RDKit
solver_penalty: saga:l1 | C: 0.02654131	0.48922	10	1	LogisticRegression	RDKit
solver_penalty: newton-cg:l2 | C: 1.234895	0.51698	11	1	LogisticRegression	RDKit
solver_penalty: lbfgs:None | C: 0.04739582	0.51782	12	1	LogisticRegression	RDKit
solver_penalty: liblinear:l2 | C: 1.773121	0.52241	13	1	LogisticRegression	RDKit
solver_penalty: liblinear:l2 | C: 2.163708	0.52003	14	1	LogisticRegression	RDKit
solver_penalty: liblinear:l2 | C: 2.618172	0.51811	15	1	LogisticRegression	RDKit
solver_penalty: liblinear:l2 | C: 9.32715	0.51956	16	1	LogisticRegression	RDKit
solver_penalty: newton-cholesky:l2 | C: 0.03256071	0.51051	17	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 2.688796	0.52173	18	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.6047047	0.52118	19	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.009083511	0.52186	20	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.01023435	0.5215	21	1	LogisticRegression	RDKit
solver_penalty: saga:l2 | C: 0.00580239	0.49198	22	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.06912486	0.5241	23	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.0871281	0.51923	24	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.009444404	0.52296	25	1	LogisticRegression	RDKit
solver_penalty: newton-cholesky:l2 | C: 0.01626975	0.50154	26	1	LogisticRegression	RDKit
solver_penalty: saga:l2 | C: 0.1010025	0.50552	27	1	LogisticRegression	RDKit
solver_penalty: lbfgs:l2 | C: 0.07100942	0.51347	28	1	LogisticRegression	RDKit
solver_penalty: sag:None | C: 0.001131915	0.51618	29	1	LogisticRegression	RDKit
solver_penalty: saga:elasticnet | C: 0.003320777 | l1_ratio: 0.01530319	0.4866	30	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.0123621	0.51804	31	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.006581698	0.51918	32	1	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.02115755	0.51498	33	1	LogisticRegression	RDKit
