Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: sag:l2 | C: 1.849605	0.51543	0	0	LogisticRegression	Morgan
solver_penalty: newton-cg:None | C: 0.001175199	0.50494	1	0	LogisticRegression	Morgan
solver_penalty: saga:l2 | C: 0.00203241	0.52494	2	0	LogisticRegression	Morgan
solver_penalty: saga:elasticnet | C: 0.0160476 | l1_ratio: 0.9957982	0.51208	3	0	LogisticRegression	Morgan
solver_penalty: saga:l1 | C: 0.1605399	0.52043	4	0	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 0.002896966	0.0	5	0	LogisticRegression	Morgan
solver_penalty: saga:l1 | C: 4.933025	0.50799	6	0	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 2.771646	0.51259	7	0	LogisticRegression	Morgan
solver_penalty: saga:None | C: 0.04798284	0.50713	8	0	LogisticRegression	Morgan
solver_penalty: newton-cholesky:l2 | C: 0.001844569	0.52492	9	0	LogisticRegression	Morgan
solver_penalty: saga:l2 | C: 0.3318971	0.51806	10	0	LogisticRegression	Morgan
solver_penalty: newton-cholesky:l2 | C: 0.004732426	0.52589	11	0	LogisticRegression	Morgan
solver_penalty: newton-cholesky:None | C: 0.009163921	0.50439	12	0	LogisticRegression	Morgan
solver_penalty: newton-cholesky:l2 | C: 0.006883812	0.52714	13	0	LogisticRegression	Morgan
solver_penalty: newton-cholesky:l2 | C: 0.01769884	0.52786	14	0	LogisticRegression	Morgan
solver_penalty: lbfgs:None | C: 0.0273655	0.50439	15	0	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 0.09588667	0.51722	16	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.007536257	0.52773	17	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.5517916	0.51468	18	0	LogisticRegression	Morgan
solver_penalty: sag:None | C: 0.03179017	0.50635	19	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.01244556	0.52853	20	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.01230387	0.52866	21	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.01435759	0.52829	22	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.08381656	0.52054	23	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.0134688	0.52792	24	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.003722862	0.52687	25	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.0453147	0.52375	26	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.001000915	0.52426	27	0	LogisticRegression	Morgan
solver_penalty: saga:None | C: 0.148955	0.50722	28	0	LogisticRegression	Morgan
solver_penalty: sag:l2 | C: 0.02435416	0.52754	29	0	LogisticRegression	Morgan
solver_penalty: sag:None | C: 0.7071883	0.50643	30	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.01541909	0.5282	31	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.0109402	0.52874	32	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.005939374	0.52701	33	0	LogisticRegression	Morgan
solver_penalty: newton-cg:None | C: 0.01042685	0.50494	34	0	LogisticRegression	Morgan
solver_penalty: newton-cholesky:None | C: 0.002164384	0.50439	35	0	LogisticRegression	Morgan
solver_penalty: saga:elasticnet | C: 0.003889527 | l1_ratio: 0.003014394	0.52722	36	0	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 0.05912185	0.52164	37	0	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 0.02306835	0.52763	38	0	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 0.002045176	0.52264	39	0	LogisticRegression	Morgan
solver_penalty: lbfgs:None | C: 0.01057238	0.50439	40	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.01296998	0.52848	41	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.03863428	0.52399	42	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.01799708	0.52794	43	0	LogisticRegression	Morgan
solver_penalty: saga:l1 | C: 0.005836611	0.0	44	0	LogisticRegression	Morgan
solver_penalty: sag:l2 | C: 0.002851462	0.52667	45	0	LogisticRegression	Morgan
solver_penalty: saga:l2 | C: 0.06874235	0.52116	46	0	LogisticRegression	Morgan
solver_penalty: saga:elasticnet | C: 0.01190178 | l1_ratio: 0.4921529	0.51793	47	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.1655327	0.5192	48	0	LogisticRegression	Morgan
solver_penalty: newton-cg:None | C: 0.001471361	0.50494	49	0	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 0.007789514	0.52827	50	0	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 0.008053053	0.52902	51	0	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 0.004363783	0.52601	52	0	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 0.02364227	0.50857	53	0	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 0.01582667	0.52778	54	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.002998723	0.52646	55	0	LogisticRegression	Morgan
solver_penalty: saga:None | C: 0.008612855	0.50756	56	0	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.01785486	0.52776	57	0	LogisticRegression	Morgan
solver_penalty: saga:l1 | C: 0.03695998	0.52468	58	0	LogisticRegression	Morgan
solver_penalty: newton-cholesky:None | C: 0.005436624	0.50439	59	0	LogisticRegression	Morgan
solver_penalty: saga:l2 | C: 5.144883	0.51614	60	0	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 0.006820198	0.52676	61	0	LogisticRegression	Morgan
