Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 850 | criterion: gini | max_depth: 5 | min_samples_leaf: 2 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.0007300968	0.50032	0	0	RandomForestClassifier	CDDD
n_estimators: 300 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 6 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.03417471	0.0	1	0	RandomForestClassifier	CDDD
n_estimators: 875 | criterion: gini | max_depth: 20 | min_samples_leaf: 2 | min_samples_split: 10 | max_features: None | ccp_alpha: 1.065803e-05	0.47626	2	0	RandomForestClassifier	CDDD
n_estimators: 475 | criterion: entropy | max_depth: 14 | min_samples_leaf: 10 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.00654521	0.50419	3	0	RandomForestClassifier	CDDD
n_estimators: 950 | criterion: gini | max_depth: 8 | min_samples_leaf: 4 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.0005204089	0.51075	4	0	RandomForestClassifier	CDDD
n_estimators: 125 | criterion: gini | max_depth: 8 | min_samples_leaf: 9 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 0.0005326117	0.5092	5	0	RandomForestClassifier	CDDD
n_estimators: 500 | criterion: gini | max_depth: 10 | min_samples_leaf: 5 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.0343984	0.0	6	0	RandomForestClassifier	CDDD
n_estimators: 400 | criterion: entropy | max_depth: 13 | min_samples_leaf: 10 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.01007099	0.49035	7	0	RandomForestClassifier	CDDD
n_estimators: 125 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 1 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.01423276	0.45482	8	0	RandomForestClassifier	CDDD
n_estimators: 350 | criterion: log_loss | max_depth: 6 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.002920374	0.49088	9	0	RandomForestClassifier	CDDD
n_estimators: 700 | criterion: gini | max_depth: 3 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 5.676634e-05	0.45696	10	0	RandomForestClassifier	CDDD
