Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 900 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 5 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.03419595	0.0	0	1	RandomForestClassifier	RDKit
n_estimators: 250 | criterion: gini | max_depth: 12 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.010717	0.04669	1	1	RandomForestClassifier	RDKit
n_estimators: 975 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 9 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.02365629	0.0	2	1	RandomForestClassifier	RDKit
n_estimators: 300 | criterion: gini | max_depth: 12 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0036755	0.45744	3	1	RandomForestClassifier	RDKit
n_estimators: 525 | criterion: gini | max_depth: 8 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.03769556	0.0	4	1	RandomForestClassifier	RDKit
n_estimators: 250 | criterion: entropy | max_depth: 10 | min_samples_leaf: 1 | min_samples_split: 9 | max_features: None | ccp_alpha: 4.227594e-05	0.46435	5	1	RandomForestClassifier	RDKit
n_estimators: 250 | criterion: gini | max_depth: 7 | min_samples_leaf: 5 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.004304969	0.46078	6	1	RandomForestClassifier	RDKit
n_estimators: 475 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 7 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.01270924	0.0909	7	1	RandomForestClassifier	RDKit
n_estimators: 600 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: None | ccp_alpha: 7.219724e-05	0.46803	8	1	RandomForestClassifier	RDKit
n_estimators: 575 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 0.0001461069	0.4629	9	1	RandomForestClassifier	RDKit
n_estimators: 725 | criterion: entropy | max_depth: 20 | min_samples_leaf: 10 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 1.037644e-05	0.45436	10	1	RandomForestClassifier	RDKit
n_estimators: 725 | criterion: entropy | max_depth: 2 | min_samples_leaf: 1 | min_samples_split: 9 | max_features: None | ccp_alpha: 7.591764e-05	0.43058	11	1	RandomForestClassifier	RDKit
n_estimators: 125 | criterion: entropy | max_depth: 17 | min_samples_leaf: 1 | min_samples_split: 8 | max_features: None | ccp_alpha: 4.145836e-05	0.47467	12	1	RandomForestClassifier	RDKit
n_estimators: 400 | criterion: entropy | max_depth: 18 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0006094502	0.48665	13	1	RandomForestClassifier	RDKit
n_estimators: 400 | criterion: entropy | max_depth: 20 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0005314759	0.49384	14	1	RandomForestClassifier	RDKit
n_estimators: 425 | criterion: entropy | max_depth: 20 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0005963858	0.48779	15	1	RandomForestClassifier	RDKit
n_estimators: 375 | criterion: entropy | max_depth: 20 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.0007136114	0.48249	16	1	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: entropy | max_depth: 18 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.0007818155	0.48384	17	1	RandomForestClassifier	RDKit
n_estimators: 675 | criterion: entropy | max_depth: 5 | min_samples_leaf: 2 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.0002790045	0.44454	18	1	RandomForestClassifier	RDKit
n_estimators: 400 | criterion: entropy | max_depth: 16 | min_samples_leaf: 4 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.002162936	0.45953	19	1	RandomForestClassifier	RDKit
n_estimators: 475 | criterion: entropy | max_depth: 20 | min_samples_leaf: 2 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.001843368	0.49353	20	1	RandomForestClassifier	RDKit
n_estimators: 475 | criterion: entropy | max_depth: 20 | min_samples_leaf: 2 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.001386153	0.47652	21	1	RandomForestClassifier	RDKit
n_estimators: 375 | criterion: entropy | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.0003073401	0.4809	22	1	RandomForestClassifier	RDKit
n_estimators: 475 | criterion: entropy | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.001700506	0.48616	23	1	RandomForestClassifier	RDKit
