Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 500 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 10 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.0007936962	0.34293	0	1	RandomForestClassifier	Klek
n_estimators: 125 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 0.0002546245	0.42704	1	1	RandomForestClassifier	Klek
n_estimators: 425 | criterion: gini | max_depth: 19 | min_samples_leaf: 4 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.03812935	0.0	2	1	RandomForestClassifier	Klek
n_estimators: 975 | criterion: entropy | max_depth: 11 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: log2 | ccp_alpha: 0.04234761	0.0	3	1	RandomForestClassifier	Klek
n_estimators: 900 | criterion: gini | max_depth: 4 | min_samples_leaf: 7 | min_samples_split: 9 | max_features: None | ccp_alpha: 0.006568268	0.18999	4	1	RandomForestClassifier	Klek
n_estimators: 175 | criterion: entropy | max_depth: 10 | min_samples_leaf: 3 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.01953408	0.0	5	1	RandomForestClassifier	Klek
n_estimators: 800 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 1 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.0001677009	0.41482	6	1	RandomForestClassifier	Klek
n_estimators: 725 | criterion: gini | max_depth: 15 | min_samples_leaf: 10 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 6.873491e-05	0.45056	7	1	RandomForestClassifier	Klek
n_estimators: 725 | criterion: entropy | max_depth: 18 | min_samples_leaf: 7 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.009086802	0.01031	8	1	RandomForestClassifier	Klek
n_estimators: 375 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 5 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.03378291	0.0	9	1	RandomForestClassifier	Klek
n_estimators: 625 | criterion: gini | max_depth: 6 | min_samples_leaf: 10 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 1.302118e-05	0.36171	10	1	RandomForestClassifier	Klek
n_estimators: 150 | criterion: gini | max_depth: 15 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 9.310879e-05	0.4452	11	1	RandomForestClassifier	Klek
n_estimators: 300 | criterion: gini | max_depth: 16 | min_samples_leaf: 8 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 2.151939e-05	0.43262	12	1	RandomForestClassifier	Klek
n_estimators: 575 | criterion: gini | max_depth: 15 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 6.282844e-05	0.44939	13	1	RandomForestClassifier	Klek
n_estimators: 650 | criterion: gini | max_depth: 20 | min_samples_leaf: 9 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 5.053003e-05	0.45387	14	1	RandomForestClassifier	Klek
n_estimators: 725 | criterion: gini | max_depth: 20 | min_samples_leaf: 9 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0008570684	0.45791	15	1	RandomForestClassifier	Klek
n_estimators: 675 | criterion: gini | max_depth: 20 | min_samples_leaf: 9 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0009717624	0.4546	16	1	RandomForestClassifier	Klek
n_estimators: 850 | criterion: gini | max_depth: 18 | min_samples_leaf: 8 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.001127336	0.45926	17	1	RandomForestClassifier	Klek
