TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
184.79158	354.30949	392.17005	761.61008	0.55905	0.32028	0.6825	0.34278	0.50139	0.46754	0.43597	0.33115	0.52976	0.00283	0.37548	0.27624	0.13475	Total | Total	Weighted	1	XGBClassifier	Klek
44.59562	86.98832	115.36301	252.47808	0.59483	0.27879	0.74375	0.33891	0.51127	0.45536	0.40556	0.30593	0.53486	0.02388	0.36909	0.27216	0.1378	Sex | Male	Weighted	1	XGBClassifier	Klek
76.15608	138.19077	163.0471	314.83021	0.56483	0.31837	0.69496	0.35529	0.50667	0.47038	0.43669	0.33582	0.53502	0.01371	0.38925	0.27534	0.12161	Sex | Unknown	Weighted	1	XGBClassifier	Klek
64.03988	129.1304	113.75994	194.30179	0.51541	0.36018	0.60075	0.33152	0.48046	0.46516	0.45035	0.34526	0.50922	-0.03841	0.36991	0.28147	0.15454	Sex | Female	Weighted	1	XGBClassifier	Klek
57.08689	138.16963	162.30696	310.76612	0.55041	0.2602	0.69223	0.29237	0.47622	0.42441	0.37823	0.27535	0.49037	-0.04912	0.32588	0.28615	0.15141	Age | Unknown	Weighted	1	XGBClassifier	Klek
24.45608	18.59392	12.43249	18.65762	0.58152	0.66297	0.50085	0.56809	0.58191	0.57624	0.57062	0.61187	0.64492	0.166	0.67102	0.24767	0.12315	Age | Adolescent	Weighted	1	XGBClassifier	Klek
50.84283	113.92089	104.4029	196.41876	0.53108	0.3275	0.63292	0.30858	0.48021	0.45528	0.43165	0.31776	0.50903	-0.03903	0.33861	0.28523	0.15245	Age | Adult	Weighted	1	XGBClassifier	Klek
19.60194	20.03883	16.36506	23.30816	0.54102	0.545	0.53771	0.49449	0.54135	0.54134	0.54133	0.51852	0.56357	0.08235	0.56945	0.26283	0.11597	Age | Children	Weighted	1	XGBClassifier	Klek
32.80384	63.58622	96.66264	212.45942	0.60482	0.25338	0.76965	0.34032	0.51152	0.4416	0.38124	0.29048	0.54974	0.02522	0.38084	0.26526	0.11556	Age | Elderly	Weighted	1	XGBClassifier	Klek
39.87382	84.39411	65.65769	122.86181	0.52028	0.37784	0.5928	0.32087	0.48532	0.47327	0.46152	0.34703	0.55079	-0.02837	0.39609	0.27856	0.16096	Weight | Average	Weighted	1	XGBClassifier	Klek
