Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 375 | criterion: entropy | max_depth: 9 | min_samples_leaf: 1 | min_samples_split: 10 | max_features: log2 | ccp_alpha: 0.0006490542	0.01593	0	3	RandomForestClassifier	Klek
n_estimators: 600 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 1 | min_samples_split: 7 | max_features: None | ccp_alpha: 4.046076e-05	0.38639	1	3	RandomForestClassifier	Klek
n_estimators: 125 | criterion: log_loss | max_depth: 8 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.02354248	0.0	2	3	RandomForestClassifier	Klek
n_estimators: 800 | criterion: entropy | max_depth: 12 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.0005431082	0.03636	3	3	RandomForestClassifier	Klek
n_estimators: 450 | criterion: gini | max_depth: 14 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.04997263	0.0	4	3	RandomForestClassifier	Klek
n_estimators: 525 | criterion: gini | max_depth: 13 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: log2 | ccp_alpha: 4.915071e-05	0.03536	5	3	RandomForestClassifier	Klek
n_estimators: 850 | criterion: entropy | max_depth: 17 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.003152171	0.0	6	3	RandomForestClassifier	Klek
n_estimators: 425 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 2 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.009167071	0.0	7	3	RandomForestClassifier	Klek
n_estimators: 325 | criterion: gini | max_depth: 17 | min_samples_leaf: 3 | min_samples_split: 10 | max_features: log2 | ccp_alpha: 0.01273213	0.0	8	3	RandomForestClassifier	Klek
n_estimators: 150 | criterion: entropy | max_depth: 16 | min_samples_leaf: 9 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.005788394	0.0	9	3	RandomForestClassifier	Klek
n_estimators: 650 | criterion: log_loss | max_depth: 3 | min_samples_leaf: 4 | min_samples_split: 8 | max_features: None | ccp_alpha: 1.044566e-05	0.16726	10	3	RandomForestClassifier	Klek
n_estimators: 675 | criterion: log_loss | max_depth: 3 | min_samples_leaf: 4 | min_samples_split: 8 | max_features: None | ccp_alpha: 1.060526e-05	0.16134	11	3	RandomForestClassifier	Klek
n_estimators: 675 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 4 | min_samples_split: 8 | max_features: None | ccp_alpha: 6.82198e-05	0.11366	12	3	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: log_loss | max_depth: 5 | min_samples_leaf: 5 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 1.174257e-05	0.00898	13	3	RandomForestClassifier	Klek
n_estimators: 650 | criterion: log_loss | max_depth: 8 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: None | ccp_alpha: 5.751817e-05	0.3399	14	3	RandomForestClassifier	Klek
n_estimators: 800 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.0001075955	0.3547	15	3	RandomForestClassifier	Klek
n_estimators: 850 | criterion: log_loss | max_depth: 10 | min_samples_leaf: 10 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.0001949286	0.0692	16	3	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: log_loss | max_depth: 6 | min_samples_leaf: 7 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0001355838	0.31438	17	3	RandomForestClassifier	Klek
