Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: sag:l2 | C: 4.519298	0.4192	0	1	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 0.03936357	0.48462	1	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 0.005931305	0.4575	2	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 0.9963343	0.50197	3	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.001130858	0.37818	4	1	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 0.00122151	0.33381	5	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.02222205	0.47867	6	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 5.206037	0.49655	7	1	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 7.037687 | l1_ratio: 0.9703971	0.34094	8	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 2.914367	0.50617	9	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.4539615	0.49008	10	1	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.5766114	0.41917	11	1	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.711805	0.51369	12	1	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.1637928	0.49871	13	1	LogisticRegression	CDDD
solver_penalty: saga:None | C: 1.519489	0.33985	14	1	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 0.1951324	0.50548	15	1	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 2.154113	0.50232	16	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.3203259	0.51284	17	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.0569112	0.50726	18	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.2356377	0.51112	19	1	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 0.01066933	0.21412	20	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.3265523	0.514	21	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.5757244	0.50932	22	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.09192831	0.50915	23	1	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.415209	0.49873	24	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 1.119481	0.51376	25	1	LogisticRegression	CDDD
solver_penalty: sag:None | C: 1.850252	0.41628	26	1	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 0.9951384	0.34016	27	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.1008296	0.4912	28	1	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 8.914951 | l1_ratio: 0.02142317	0.35314	29	1	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 3.778367	0.40114	30	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.9426671	0.51541	31	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.9837228	0.51173	32	1	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 0.7998975	0.5063	33	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 1.733211	0.51281	34	1	LogisticRegression	CDDD
solver_penalty: saga:None | C: 0.285427	0.35306	35	1	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 0.1166933	0.34066	36	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 0.03514778	0.48181	37	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 1.241671	0.48426	38	1	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 2.744839	0.50649	39	1	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 0.7219523	0.51086	40	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.329578	0.5135	41	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.3780648	0.51243	42	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.1411443	0.51344	43	1	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 0.5699071	0.41363	44	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.001932853	0.50577	45	1	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 4.251652	0.50353	46	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 1.286708	0.5059	47	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 0.2369836	0.50178	48	1	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 2.716475	0.34024	49	1	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.06729982	0.47856	50	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.1521304	0.51198	51	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.4125082	0.51053	52	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.1656653	0.5109	53	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.714417	0.51102	54	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.320531	0.48667	55	1	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 0.03533795 | l1_ratio: 0.4794631	0.33754	56	1	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.01961863	0.41613	57	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.06603974	0.51643	58	1	LogisticRegression	CDDD
solver_penalty: saga:None | C: 0.5358513	0.3538	59	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.05317384	0.51028	60	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.2136652	0.50852	61	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.1398847	0.51335	62	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.07183417	0.49047	63	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.07817636	0.49818	0	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.1194477	0.48456	1	0	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.1342148	0.45643	2	0	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 5.633336	0.27746	3	0	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 0.2036926	0.48517	4	0	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 0.001677211	0.31078	5	0	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 1.966594 | l1_ratio: 0.6979506	0.3068	6	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 0.00139949	0.34176	7	0	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 5.529882	0.27961	8	0	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.002860349	0.07474	9	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.01565008	0.49836	10	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.0144047	0.49794	11	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.02474074	0.5068	12	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.01072173	0.4816	13	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.01707846	0.50657	14	0	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.03643438	0.33118	15	0	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 0.4185256	0.4918	16	0	LogisticRegression	CDDD
solver_penalty: saga:None | C: 0.005380541	0.27899	17	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.5407705	0.49668	18	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.03329605	0.50255	19	0	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 0.04451728 | l1_ratio: 0.05955707	0.27472	20	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.02943496	0.4977	21	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.005893396	0.49136	22	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.02618434	0.49169	23	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.007422431	0.42706	24	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.05641129	0.4745	25	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.003728602	0.48871	26	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 0.0221596	0.4597	27	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.4086986	0.47411	28	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.09041285	0.50231	29	0	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 0.0105154	0.26798	30	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.06637701	0.49721	31	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.09375968	0.49636	32	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.2315642	0.49381	33	0	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 0.1644946	0.27531	34	0	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 0.08662764	0.47695	35	0	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 0.9556691	0.36322	36	0	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 0.017141	0.4549	37	0	LogisticRegression	CDDD
solver_penalty: saga:None | C: 0.1309768	0.29703	38	0	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.04091732	0.3334	39	0	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.002010974	0.08458	40	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.01660212	0.49935	41	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.008459616	0.51009	42	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.009349714	0.50228	43	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.05451841	0.50194	44	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.004571076	0.4791	45	0	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 0.001035447	0.00874	46	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.02361808	0.48849	47	0	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 0.002882315	0.37972	48	0	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 0.008885416	0.35074	49	0	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 9.927686 | l1_ratio: 0.9116887	0.273	50	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.01305978	0.50154	51	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.007365587	0.4991	52	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.03130667	0.49496	53	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.02199515	0.49704	54	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 0.01016013	0.43825	55	0	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 0.2453701	0.27607	56	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.006481205	0.50212	57	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.04193448	0.49124	58	0	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.01565314	0.30744	59	0	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.003520065	0.36236	60	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.007536859	0.49349	61	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.002276214	0.50383	62	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.004884749	0.5015	63	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.05170326	0.497	0	3	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.04559438	0.4946	1	3	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.2351897	0.49438	2	3	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.03052449	0.50035	3	3	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 0.001130316	0.28832	4	3	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 0.02090911	0.1765	5	3	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 0.09452059 | l1_ratio: 0.4307822	0.24444	6	3	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.01175476	0.49793	7	3	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.5252323	0.49244	8	3	LogisticRegression	CDDD
