Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 375 | criterion: gini | max_depth: 3 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 1.732741e-05	0.0	0	1	RandomForestClassifier	CDDD
n_estimators: 100 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 7 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 9.960022e-05	0.47725	1	1	RandomForestClassifier	CDDD
n_estimators: 300 | criterion: gini | max_depth: 12 | min_samples_leaf: 10 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.0002717549	0.35752	2	1	RandomForestClassifier	CDDD
n_estimators: 875 | criterion: log_loss | max_depth: 10 | min_samples_leaf: 1 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.002055796	0.10205	3	1	RandomForestClassifier	CDDD
n_estimators: 450 | criterion: entropy | max_depth: 10 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: None | ccp_alpha: 2.465098e-05	0.47807	4	1	RandomForestClassifier	CDDD
n_estimators: 200 | criterion: gini | max_depth: 3 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 8.547465e-05	0.00103	5	1	RandomForestClassifier	CDDD
n_estimators: 250 | criterion: entropy | max_depth: 16 | min_samples_leaf: 7 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.007054206	0.0044	6	1	RandomForestClassifier	CDDD
n_estimators: 200 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 8 | min_samples_split: 8 | max_features: None | ccp_alpha: 1.469464e-05	0.52048	7	1	RandomForestClassifier	CDDD
n_estimators: 425 | criterion: entropy | max_depth: 17 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.003659583	0.16704	8	1	RandomForestClassifier	CDDD
n_estimators: 475 | criterion: gini | max_depth: 11 | min_samples_leaf: 6 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 1.932451e-05	0.37049	9	1	RandomForestClassifier	CDDD
n_estimators: 725 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.02592795	0.0	10	1	RandomForestClassifier	CDDD
n_estimators: 625 | criterion: entropy | max_depth: 8 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.397975e-05	0.37862	11	1	RandomForestClassifier	CDDD
