Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 575 | max_depth: 4 | learning_rate: 0.07354911 | max_leaves: 2 | subsample: 0.8058556 | colsample_bytree: 0.6824203 | gamma: 2.118387 | reg_alpha: 1.218371 | reg_lambda: 0.6702838	0.3993	0	1	XGBClassifier	CDDD
n_estimators: 550 | max_depth: 7 | learning_rate: 0.03210548 | max_leaves: 11 | subsample: 0.7328028 | colsample_bytree: 0.9726821 | gamma: 2.689552 | reg_alpha: 3.109721 | reg_lambda: 1.608199	0.4489	1	1	XGBClassifier	CDDD
n_estimators: 650 | max_depth: 2 | learning_rate: 0.007057928 | max_leaves: 2 | subsample: 0.8955917 | colsample_bytree: 0.7947457 | gamma: 3.545853 | reg_alpha: 4.016589 | reg_lambda: 2.187679	0.06069	2	1	XGBClassifier	CDDD
n_estimators: 1000 | max_depth: 2 | learning_rate: 0.02002004 | max_leaves: 7 | subsample: 0.9049851 | colsample_bytree: 0.9317304 | gamma: 3.425338 | reg_alpha: 3.429795 | reg_lambda: 0.8708551	0.41007	3	1	XGBClassifier	CDDD
n_estimators: 950 | max_depth: 8 | learning_rate: 0.01502597 | max_leaves: 2 | subsample: 0.6826626 | colsample_bytree: 0.9936934 | gamma: 4.425188 | reg_alpha: 3.770074 | reg_lambda: 4.583648	0.28784	4	1	XGBClassifier	CDDD
n_estimators: 850 | max_depth: 6 | learning_rate: 0.04785579 | max_leaves: 6 | subsample: 0.9019051 | colsample_bytree: 0.5231125 | gamma: 4.350065 | reg_alpha: 4.973472 | reg_lambda: 1.859641	0.41064	5	1	XGBClassifier	CDDD
n_estimators: 125 | max_depth: 8 | learning_rate: 0.08040435 | max_leaves: 11 | subsample: 0.8935224 | colsample_bytree: 0.65334 | gamma: 0.794448 | reg_alpha: 0.3556397 | reg_lambda: 3.508428	0.45201	6	1	XGBClassifier	CDDD
n_estimators: 700 | max_depth: 10 | learning_rate: 0.005792885 | max_leaves: 8 | subsample: 0.7136579 | colsample_bytree: 0.6140511 | gamma: 2.83838 | reg_alpha: 4.932124 | reg_lambda: 1.728122	0.26248	7	1	XGBClassifier	CDDD
n_estimators: 825 | max_depth: 3 | learning_rate: 0.0176587 | max_leaves: 4 | subsample: 0.7779309 | colsample_bytree: 0.5611183 | gamma: 0.3291123 | reg_alpha: 0.7807368 | reg_lambda: 0.4083562	0.38296	8	1	XGBClassifier	CDDD
n_estimators: 550 | max_depth: 10 | learning_rate: 0.01360159 | max_leaves: 11 | subsample: 0.8375817 | colsample_bytree: 0.9866509 | gamma: 1.269414 | reg_alpha: 4.601648 | reg_lambda: 1.352665	0.40148	9	1	XGBClassifier	CDDD
n_estimators: 100 | max_depth: 12 | learning_rate: 0.09210268 | max_leaves: 12 | subsample: 0.5219164 | colsample_bytree: 0.7837384 | gamma: 0.03180743 | reg_alpha: 0.1042267 | reg_lambda: 3.570937	0.41697	10	1	XGBClassifier	CDDD
n_estimators: 225 | max_depth: 7 | learning_rate: 0.03579876 | max_leaves: 10 | subsample: 0.9838712 | colsample_bytree: 0.857076 | gamma: 1.798397 | reg_alpha: 2.477693 | reg_lambda: 3.326881	0.41243	11	1	XGBClassifier	CDDD
n_estimators: 375 | max_depth: 5 | learning_rate: 0.03584571 | max_leaves: 9 | subsample: 0.6461182 | colsample_bytree: 0.6857476 | gamma: 1.060596 | reg_alpha: 2.400188 | reg_lambda: 3.052311	0.43058	12	1	XGBClassifier	CDDD
n_estimators: 400 | max_depth: 8 | learning_rate: 0.06172886 | max_leaves: 12 | subsample: 0.5851829 | colsample_bytree: 0.6939021 | gamma: 2.819922 | reg_alpha: 1.75052 | reg_lambda: 4.42324	0.46082	13	1	XGBClassifier	CDDD
n_estimators: 400 | max_depth: 9 | learning_rate: 0.06323 | max_leaves: 12 | subsample: 0.5642646 | colsample_bytree: 0.6582448 | gamma: 1.007208 | reg_alpha: 1.5424 | reg_lambda: 4.962661	0.51174	14	1	XGBClassifier	CDDD
n_estimators: 375 | max_depth: 10 | learning_rate: 0.05873758 | max_leaves: 12 | subsample: 0.5552318 | colsample_bytree: 0.7329543 | gamma: 1.677164 | reg_alpha: 1.525667 | reg_lambda: 4.930919	0.49269	15	1	XGBClassifier	CDDD
n_estimators: 375 | max_depth: 11 | learning_rate: 0.0536481 | max_leaves: 0 | subsample: 0.5108212 | colsample_bytree: 0.7496509 | gamma: 1.65719 | reg_alpha: 1.698806 | reg_lambda: 4.758335	0.49361	16	1	XGBClassifier	CDDD
n_estimators: 250 | max_depth: 12 | learning_rate: 0.02779344 | max_leaves: 0 | subsample: 0.6073633 | colsample_bytree: 0.8419205 | gamma: 0.4604173 | reg_alpha: 1.867145 | reg_lambda: 4.092907	0.47247	17	1	XGBClassifier	CDDD
n_estimators: 300 | max_depth: 10 | learning_rate: 0.04830692 | max_leaves: 5 | subsample: 0.5137579 | colsample_bytree: 0.599645 | gamma: 1.448185 | reg_alpha: 2.18964 | reg_lambda: 3.913452	0.3766	18	1	XGBClassifier	CDDD
n_estimators: 450 | max_depth: 11 | learning_rate: 0.01112642 | max_leaves: 0 | subsample: 0.6307352 | colsample_bytree: 0.5002541 | gamma: 2.070748 | reg_alpha: 0.9968614 | reg_lambda: 2.872016	0.40361	19	1	XGBClassifier	CDDD
n_estimators: 500 | max_depth: 9 | learning_rate: 0.04650398 | max_leaves: 4 | subsample: 0.5007609 | colsample_bytree: 0.7573049 | gamma: 0.882337 | reg_alpha: 2.847869 | reg_lambda: 4.702461	0.40574	20	1	XGBClassifier	CDDD
n_estimators: 325 | max_depth: 11 | learning_rate: 0.06068321 | max_leaves: 9 | subsample: 0.562028 | colsample_bytree: 0.7414335 | gamma: 1.696464 | reg_alpha: 1.593327 | reg_lambda: 4.888166	0.47802	21	1	XGBClassifier	CDDD
n_estimators: 200 | max_depth: 9 | learning_rate: 0.06245679 | max_leaves: 9 | subsample: 0.5614009 | colsample_bytree: 0.7277322 | gamma: 2.0848 | reg_alpha: 1.290869 | reg_lambda: 4.988084	0.4273	22	1	XGBClassifier	CDDD
